Day,Media Buy Name,Media Buy Key,Campaign name,Campaign key,Impressions,clicks,visits,Device,,,,,,,,
02/06/2021,MB3678,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3679,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3680,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3681,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3682,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3683,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3684,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3685,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3686,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3687,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3688,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3689,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3690,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3691,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3692,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3693,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3694,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3695,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3696,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3697,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3698,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3699,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3700,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3701,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3702,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3703,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3704,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3705,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3706,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3707,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3708,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3709,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3710,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3711,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3712,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3713,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3714,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3715,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3716,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3717,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3718,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3719,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3720,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3721,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3722,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3723,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3724,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3725,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3726,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3727,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3728,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3729,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3730,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3731,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3732,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3733,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3734,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3735,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3736,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3737,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3738,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3739,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3740,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3741,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3742,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3743,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3744,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3745,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3746,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3747,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3748,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3749,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3750,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3751,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3752,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3753,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3754,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3755,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3756,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3757,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3758,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3759,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3760,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3761,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3762,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3763,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3764,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3765,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3766,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3767,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3768,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3769,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3770,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3771,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3772,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3773,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3774,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3775,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3776,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3777,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3778,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3779,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3780,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3781,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3782,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3783,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3784,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3785,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3786,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3787,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3788,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3789,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3790,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3791,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3792,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3793,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3794,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3795,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3796,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3797,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3798,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3799,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3800,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3801,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3802,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3803,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3804,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3805,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3806,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3807,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3808,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3809,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3810,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3811,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3812,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3813,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3814,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3815,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3816,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3817,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3818,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3819,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3820,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3821,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3822,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3823,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3824,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3825,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3826,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3827,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3828,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3829,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3830,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3831,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3832,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3833,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3834,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3835,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3836,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3837,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3838,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3839,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3840,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3841,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3842,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3843,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3844,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3845,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3846,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3847,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3848,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3849,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3850,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3851,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3852,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3853,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3854,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3855,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3856,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3857,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3858,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3859,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3860,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3861,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3862,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3863,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3864,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3865,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3866,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3867,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3868,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3869,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3870,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3871,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3872,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3873,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3874,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3875,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3876,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3877,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3878,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3879,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3880,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3881,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3882,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3883,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3884,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3885,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3886,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3887,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3888,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3889,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3890,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3891,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3892,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3893,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3894,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3895,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3896,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3897,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3898,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3899,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3900,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3901,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3902,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3903,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3904,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3905,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3906,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3907,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3908,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3909,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3910,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3911,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3912,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3913,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3914,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3915,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3916,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3917,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3918,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3919,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3920,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3921,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3922,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3923,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3924,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3925,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3926,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3927,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3928,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3929,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3930,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3931,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3932,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3933,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3934,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3935,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3936,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3937,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3938,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3939,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3940,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3941,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3942,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3943,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3944,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3945,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3946,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3947,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3948,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3949,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3950,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3951,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3952,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3953,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3954,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3955,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3956,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3957,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3958,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3959,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3960,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3961,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3962,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3963,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3964,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3965,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3966,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3967,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3968,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3969,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3970,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3971,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3972,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3973,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3974,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3975,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3976,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3977,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3978,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3979,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3980,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3981,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3982,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3983,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3984,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3985,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3986,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3987,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3988,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3989,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3990,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3991,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3992,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3993,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3994,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3995,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3996,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3997,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB3998,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB3999,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB4000,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB4001,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB4002,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB4003,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB4004,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB4005,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB4006,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB4007,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB4008,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB4009,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB4010,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB4011,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB4012,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB4013,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB4014,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB4015,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB4016,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB4017,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
